代码,名称,PER,PBR,時価総額,営業利益率,ROA,ROE,セクター,業種,配当利回り,EPS,更新日
1431,"Lib Work Co.,Ltd.",30.580462,3.2704809,15065601024.0,10.0,2.722,4.9959999999999996,Real Estate,Real Estate - Diversified,99.0,21.19,20260216
1432,DORYOKU Co Ltd,,,,,,,,,,,20260216
1433,"Besterra Co., Ltd.",21.927498,2.0758662,11295285248.0,10.4449995,5.106,12.037,Industrials,Engineering & Construction,248.0,56.55,20260216
1434,"Jesco Holdings, Inc.",12.796909,1.811274,13791066112.0,11.89,7.559,18.907,Industrials,Engineering & Construction,243.00000000000003,155.35,20260216
1435,"Robot Home, Inc.",34.028893,1.7070205,19055446016.0,11.085,7.571,19.448,Real Estate,Real Estate Services,90.0,6.23,20260216
1436,GreenEnergy & Company Inc.,32.902912,2.0619454,11134508032.0,6.834,2.9590001,6.567,Industrials,Engineering & Construction,56.00000000000001,82.09,20260216
1438,"Gifu landscape architect Co., Ltd.",15.692099,1.3895183,5998550016.0,15.992999999999999,7.471000399999999,11.375,Industrials,Engineering & Construction,221.0,117.83,20260216
1443,"Giken Holdings Co., Ltd.",9.292274,0.46941307,5584606208.0,17.723,2.842,5.248,Industrials,Engineering & Construction,34.0,37.02,20260216
1444,"Nissou Co.,Ltd.",13.987776,1.6851959,2836183808.0,-0.16300001,1.282,12.173,Consumer Cyclical,Residential Construction,,186.52,20260216
1445,"Hikari Holdings Co.,Ltd.",,5.6118894,1245840000.0,,,,,,,,20260216
1446,"CANDEAL Co.,Ltd",27.47045,1.8300595,5381047808.0,3.132,4.5890002999999995,7.3260000000000005,Industrials,Engineering & Construction,172.0,21.15,20260216
1447,"SAAF Holdings Co.,Ltd.",50.553097,3.8927078,11148584960.0,3.849,3.2980002,22.805999,Technology,Information Technology Services,,9.04,20260216
1450,TANAKEN Inc.,8.828583,1.4700166,12961140736.0,15.767000000000001,12.642000000000001,17.764,Industrials,Engineering & Construction,370.0,168.77,20260216
1452,"YOKOHAMA WRIGHT Industries Co.,LTD",6.876818,0.9063795,925999680.0,,,,,,,,20260216
1491,"Chugai Mining Co., Ltd.",13.460309,1.6235168,15174139904.0,0.966,6.0149997,15.831999999999999,Basic Materials,Gold,362.0,78.23,20260216
1514,"Sumiseki Holdings,Inc.",20.170454,2.293415,63711879168.0,3.168,-4.4990000000000006,11.983,Energy,Thermal Coal,164.0,52.8,20260216
1515,"Nittetsu Mining Co., Ltd.",33.523136,2.177798,328891596800.0,8.459999999999999,3.537,7.013999999999999,Basic Materials,Copper,140.0,124.69,20260216
1518,"Mitsui Matsushima Holdings Co., Ltd.",7.3409863,1.0804391,57254084608.0,16.0,4.8340000000000005,18.361999,Energy,Thermal Coal,416.0,202.97,20260216
1605,Inpex Corporation,10.715906,0.86978143,4128989773824.0,56.147000000000006,8.793,8.457,Energy,Oil & Gas E&P,311.0,330.63,20260216
1662,"Japan Petroleum Exploration Co., Ltd.",6.5566034,1.0086529,569250611200.0,7.131,4.537,8.4139995,Energy,Oil & Gas E&P,179.0,339.2,20260216
1663,K&O Energy Group Inc.,16.335585,1.2303084,129706262528.0,9.554,5.357,8.8690005,Utilities,Utilities - Regulated Gas,113.99999999999999,297.51,20260216
1711,"SDS HOLDINGS Co.,Ltd.",,4.272363,2619561728.0,5.396,1.6139998999999998,-6.9510005,Utilities,Utilities - Renewable,,-13.75,20260216
1716,Dai-Ichi Cutter Kogyo k.k.,12.895274,0.8633735,17064297472.0,11.831000399999999,5.094,8.911,Industrials,Engineering & Construction,273.0,117.64,20260216
1717,Meiho Facility Works Ltd.,13.037666,2.137216,12617037824.0,15.328,10.663,17.406,Industrials,Engineering & Construction,398.0,82.3,20260216
1718,"Mikikogyo Co., Ltd.",9.250227,0.5234799,9016928256.0,5.8390003,4.52,9.29,Industrials,Engineering & Construction,313.0,891.87,20260216
1719,Hazama Ando Corporation,12.30441,1.7349678,325445779456.0,7.779,,,Industrials,Engineering & Construction,384.0,168.72,20260216
1720,"Tokyu Construction Co., Ltd.",24.952137,1.5826547,165704318976.0,5.7919998,3.457,11.706999999999999,Industrials,Engineering & Construction,256.0,62.68,20260216
1721,COMSYS Holdings Corporation,19.872555,1.6283302,621597097984.0,9.116,5.652,8.924,Industrials,Engineering & Construction,225.99999999999997,269.92,20260216
1723,"Nihon Dengi Co., Ltd.",23.055704,4.0278106,178452447232.0,33.678000000000004,,,Technology,Electronic Components,159.0,485.78,20260216
1724,Synclayer Inc.,6.8153534,0.5312184,3211278848.0,4.753,2.078,3.918,Technology,Communication Equipment,569.0,104.47,20260216
1726,Br. Holdings Corporation,20.967104,1.5624492,23949219840.0,8.604000000000001,2.7090001999999997,8.034000500000001,Industrials,Engineering & Construction,302.0,25.23,20260216
1736,Otec Corporation,10.668155,1.5559906,38519033856.0,13.858,8.578,15.039,Industrials,Industrial Distribution,370.0,233.03,20260216
1758,"Taiyo Kisokogyo Co.,Ltd.",13.26031,0.5699335,5243497472.0,2.19,2.9849999,5.5219997,Industrials,Engineering & Construction,229.0,198.11,20260216
1762,"Takamatsu Construction Group Co., Ltd.",13.34002,0.9834889,138925686784.0,4.4949997,3.75,7.567,Industrials,Engineering & Construction,229.99999999999997,299.1,20260216
1764,Kudo Corporation,10.679391,0.7232609,4082014976.0,4.3649998000000005,,,Industrials,Engineering & Construction,350.0,308.07,20260216
1766,Token Corporation,11.814454,1.4477649,198696108032.0,5.45,6.4350000000000005,12.83,Real Estate,Real Estate Services,243.00000000000003,1251.01,20260216
1768,Sonec Corporation,12.761933,1.2383596,12324155392.0,8.139000000000001,8.057000500000001,12.292,Industrials,Engineering & Construction,309.0,132.19,20260216
1770,"Fujita Engineering Co., Ltd.",13.041336,0.863396,17008852992.0,8.430000399999999,5.210999999999999,6.797000000000001,Industrials,Engineering & Construction,328.0,142.01,20260216
1773,YTL Corporation Berhad,12.341772,1.298536,905510060032.0,18.548000000000002,4.460999999999999,14.197999,Utilities,Utilities - Diversified,229.99999999999997,6.32,20260216
1776,"Sumiken Mitsui Road Co.,Ltd.",56.04096,1.1297934,15114358784.0,5.35,1.02699995,1.7770000000000001,Industrials,Engineering & Construction,309.0,29.3,20260216
1780,Yamaura Corporation,8.7605,1.204138,30794600448.0,12.991999000000002,9.159,14.835999999999999,Industrials,Engineering & Construction,185.0,185.72,20260216
1783,"Fantasista Co., Ltd.",,1.716024,11222808576.0,16.834,1.2200001,-3.079,Real Estate,Real Estate - Diversified,,-1.41,20260216
1786,Oriental Shiraishi Corporation,15.0072155,1.0220251,53511184384.0,5.5649999999999995,3.864,6.336,Industrials,Engineering & Construction,345.0,27.72,20260216
1787,"Nakabohtec Corrosion Protecting Co.,Ltd.",15.555555,1.7129214,14418560000.0,12.946999,7.023,11.076,Industrials,Metal Fabrication,433.0,378.0,20260216
1788,Santo Corporation,14.979561,0.9706882,3466389248.0,3.7019998,5.212,9.4849996,Industrials,Engineering & Construction,120.0,371.84,20260216
1793,"Ohmoto Gumi Co., Ltd.",34.420288,1.2171156,43487928320.0,2.4920002,0.9509999,3.313,Industrials,Engineering & Construction,221.0,49.68,20260216
1795,Masaru Corporation,9.713421,0.77649045,3940897024.0,-6.122,4.8070002,8.607,Industrials,Engineering & Construction,249.00000000000003,456.07,20260216
1798,Moriya Corporation,5.7126946,0.8605851,15659149312.0,6.083,6.927,16.181,Industrials,Engineering & Construction,178.0,1256.85,20260216
1799,Daiichi Kensetsu Corporation,12.818056,2.4816673,71072473088.0,11.156,5.5419996,6.0149997,Industrials,Engineering & Construction,327.0,313.23,20260216
1801,Taisei Corporation,20.960207,3.2401726,2793997336576.0,8.009,,,Industrials,Engineering & Construction,144.0,817.74,20260216
1802,Obayashi Corporation,16.77487,2.305523,2753125941248.0,9.335,3.7960000000000003,15.325,Industrials,Engineering & Construction,206.99999999999997,238.75,20260216
1803,Shimizu Corporation,21.843836,2.4263868,2178511405056.0,6.691999999999999,2.698,11.965,Industrials,Engineering & Construction,196.0,147.41,20260216
1807,"Watanabe Sato Co., Ltd.",10.488874,0.5595707,12245576704.0,5.7129998,2.2920001,5.2160002,Industrials,Engineering & Construction,407.0,186.96,20260216
1808,HASEKO Corporation,22.079988,1.5979897,844510986240.0,7.559,4.4320002,10.509,Consumer Cyclical,Residential Construction,275.0,144.52,20260216
1810,"Matsui Construction Co., Ltd.",13.073029,0.9777544,53761822720.0,7.9619995999999995,4.8070002,9.219,Industrials,Engineering & Construction,491.0,144.19,20260216
1811,The Zenitaka Corporation,16.605263,0.61644554,68106690560.0,1.6820000000000002,1.699,4.146,Industrials,Engineering & Construction,150.0,572.71,20260216
1812,Kajima Corporation,19.125546,2.3928487,3185664065536.0,8.166,,,Industrials,Engineering & Construction,184.0,357.48,20260216
1813,Fudo Tetra Corporation,18.866507,1.5450845,57039269888.0,13.174,5.523,10.812,Industrials,Engineering & Construction,241.0,199.56,20260216
1814,"Daisue Construction Co., Ltd.",14.836535,1.8000493,43894382592.0,7.462000000000001,6.442,16.188999000000003,Real Estate,Real Estate - Development,412.0,284.77,20260216
1815,Tekken Corporation,19.513704,0.84449065,65959837696.0,0.737,0.9159999999999999,4.005,Industrials,Engineering & Construction,338.0,242.65,20260216
1820,"Nishimatsu Construction Co., Ltd.",14.262525,1.4049517,256729645056.0,7.5840004,,,Industrials,Engineering & Construction,345.0,455.88,20260216
1822,Daiho Corporation,23.129251,1.0296278,75017748480.0,7.904,2.716,6.156,Industrials,Engineering & Construction,394.0,36.75,20260216
1826,"Sata Construction Co., Ltd.",25.591354,1.3730552,15117983744.0,5.208,3.2849999999999997,5.806,Industrials,Engineering & Construction,480.0,49.04,20260216
1827,Nakano Corporation,16.180632,1.0862023,51099537408.0,4.321,2.7579999,7.197000000000001,Industrials,Engineering & Construction,137.0,91.9,20260216
1828,Tanabe Engineering Corporation,10.561438,1.1301414,29743808512.0,7.712,5.287,10.528,Industrials,Engineering & Construction,320.0,268.24,20260216
1833,Okumura Corporation,19.4798,1.3146423,251454193664.0,5.2330000000000005,2.727,2.9289998,Industrials,Engineering & Construction,368.0,359.86,20260216
1835,"Totetsu Kogyo Co., Ltd.",13.094565,1.3270048,167731724288.0,12.989001,6.525,10.741,Industrials,Engineering & Construction,290.0,371.91,20260216
1840,"Tsuchiya Holdings Co., Ltd.",,0.47833934,6237548544.0,9.174,-0.28400002,-0.716,Consumer Cyclical,Residential Construction,409.99999999999994,-3.66,20260216
1841,"Sanyu Construction Co.,Ltd.",10.322371,0.42873156,5169174528.0,5.785,3.1400003,4.367999999999999,Industrials,Engineering & Construction,190.0,153.55,20260216
1844,"Ohmori Co.,Ltd.",22.540382,1.9632231,11453685760.0,8.290000000000001,3.9010000000000002,8.6940005,Industrials,Engineering & Construction,193.0,27.24,20260216
1847,"Ichiken Co., Ltd.",8.464682,1.1699569,44206092288.0,9.889000000000001,,,Real Estate,Real Estate - Development,324.0,719.46,20260216
1848,Fuji P.S Corporation,4.2205753,0.93958414,11870774272.0,0.889,2.5290000999999998,22.325,Industrials,Engineering & Construction,170.0,159.22,20260216
1850,"Nankai Tatsumura Construction Co., Ltd.",7.560329,0.848826,15624559616.0,5.609,4.967,11.437,Industrials,Engineering & Construction,109.00000000000001,71.69,20260216
1852,Asanuma Corporation,15.5062,1.9079778,91867283456.0,6.339,5.037,13.019,Industrials,Engineering & Construction,385.0,73.39,20260216
1853,"Mori-Gumi Co., Ltd.",12.814815,3.861047,11331395584.0,4.404,1.704,17.448,Industrials,Engineering & Construction,407.0,27.0,20260216
1860,Toda Corporation,14.802888,1.2095504,455410974720.0,9.019,2.7509999,10.925,Industrials,Engineering & Construction,262.0,102.48,20260216
1861,"Kumagai Gumi Co.,Ltd.",24.563593,1.8155795,340481245184.0,7.785,4.206,11.468001,Industrials,Engineering & Construction,225.99999999999997,80.2,20260216
1866,Kitano Construction Corp.,14.071829,0.75381833,37266653184.0,4.8270002,3.753,7.033,Industrials,Engineering & Construction,176.0,108.87,20260216
1867,UEKI Corporation,8.948389,0.68117356,20944531456.0,6.4380005,4.4350000000000005,8.371,Industrials,Engineering & Construction,291.0,355.93,20260216
1870,"Yahagi Construction Co.,Ltd.",10.101636,1.4388566,105226493952.0,9.149000000000001,7.7780000000000005,15.32,Industrials,Engineering & Construction,374.0,242.04,20260216
1871,"PS Construction Co., Ltd.",17.268736,2.433362,152866816000.0,13.383001,6.2119998,15.507000000000001,Industrials,Engineering & Construction,318.0,189.07,20260216
1873,"Nihon House Holdings Co., Ltd.",57.733814,0.5889908,12839419904.0,9.042,,,Consumer Cyclical,Residential Construction,341.0,5.56,20260216
1878,"Daito Trust Construction Co.,Ltd.",12.041812,2.3243816,1137550426112.0,7.6850000000000005,6.461,19.74,Real Estate,Real Estate - Diversified,407.0,285.09,20260216
1879,Shinnihon Corporation,8.827941,0.9493564,120488656896.0,11.969000000000001,7.136000000000001,11.416,Industrials,Engineering & Construction,281.0,233.35,20260216
1882,Toa Road Corporation,21.795464,1.6895407,87062069248.0,7.1550004000000005,3.433,6.459,Industrials,Engineering & Construction,486.00000000000006,86.44,20260216
1885,TOA Corporation,20.845741,2.972984,324672552960.0,9.4160005,4.923,16.404,Industrials,Engineering & Construction,183.0,201.48,20260216
1887,JDC Corporation,25.37092,0.80062455,54540144640.0,4.2529996,1.2569999,3.1780000000000004,Industrials,Engineering & Construction,295.0,26.96,20260216
1888,"Wakachiku Construction Co., Ltd.",14.079005,1.2393733,61901885440.0,8.497,4.118,8.552,Industrials,Engineering & Construction,270.0,345.55,20260216
1893,"Penta-Ocean Construction Co., Ltd.",29.355661,3.0580974,567331651584.0,9.142999,4.0700004,18.159,Industrials,Engineering & Construction,208.0,70.77,20260216
1897,"The Kaneshita Construction Co.,Ltd.",44.44146,0.35818836,6968148992.0,3.1089999,0.27499999999999997,1.2630000000000001,Industrials,Engineering & Construction,150.0,74.48,20260216
1898,"Seikitokyu Kogyo Co., Ltd.",13.913972,1.4852695,62091862016.0,8.527999999999999,4.832,10.1169996,Industrials,Engineering & Construction,417.0,121.82,20260216
1899,Fukuda Corporation,10.715938,0.6620417,59452125184.0,2.776,3.3459999999999996,6.387,Industrials,Engineering & Construction,350.0,670.03,20260216
1904,"Taisei Oncho Co., Ltd.",13.495424,1.0498654,29890883584.0,7.457,4.881,9.157,Industrials,Building Products & Equipment,354.0,366.05,20260216
1905,Tenox Corporation,13.129084,0.7306088,9910818816.0,10.7480004,3.7219996999999996,6.764,Industrials,Engineering & Construction,361.0,113.26,20260216
1909,"Nippon Dry-Chemical Co., Ltd.",16.689888,2.5761962,77092691968.0,15.709000000000001,10.058,17.616,Industrials,Security & Protection Services,78.0,689.04,20260216
1911,"Sumitomo Forestry Co., Ltd.",9.139963,1.005736,1009967235072.0,7.32,4.364,12.826,Consumer Cyclical,Residential Construction,280.0,180.69,20260216
1914,"Japan Foundation Engineering Co., Ltd.",11.818779,0.54921496,13170040832.0,6.969,2.792,4.71,Industrials,Engineering & Construction,314.0,60.92,20260216
1921,Tomoe Corporation,31.182129,0.9874593,74162700288.0,7.718999999999999,1.4460000000000002,2.5840001,Industrials,Engineering & Construction,120.0,64.46,20260216
1925,"Daiwa House Industry Co., Ltd.",11.030234,1.232322,3359965184000.0,10.0150004,4.64,11.734,Real Estate,Real Estate - Development,295.0,491.83,20260216
1926,"Raito Kogyo Co., Ltd.",15.864091,1.9135298,169112043520.0,13.683,8.046000000000001,13.941999999999998,Industrials,Engineering & Construction,273.0,248.99,20260216
1928,"Sekisui House, Ltd.",11.973795,1.2448996,2393293717504.0,6.021,4.1840002,10.774000000000001,Consumer Cyclical,Residential Construction,385.0,308.34,20260216
1929,"Nittoc Construction Co., Ltd.",17.494709,1.6245291,58686578688.0,11.1619994,6.324000000000001,11.303,Industrials,Engineering & Construction,348.0,80.31,20260216
1930,"Hokuriku Electrical Construction Co.,Ltd.",14.243902,0.9933453,44169084928.0,11.323,5.2270003,7.989,Industrials,Engineering & Construction,273.0,112.75,20260216
1934,Yurtec Corporation,16.229387,1.3084694,196720820224.0,9.810001,5.426,9.029,Industrials,Engineering & Construction,254.99999999999997,176.47,20260216
1938,"Nippon Rietec Co.,Ltd.",13.785439,1.0566218,69162508288.0,9.552,4.2090002,8.975001,Industrials,Engineering & Construction,300.0,202.46,20260216
1939,Yondenko Corporation,18.826155,1.4217486,95805956096.0,7.815999999999999,4.9079999999999995,8.168000000000001,Industrials,Engineering & Construction,400.0,107.51,20260216
1941,Chudenko Corporation,12.486248,1.1089377,264320761856.0,12.971,5.231,7.515,Industrials,Engineering & Construction,269.0,390.83,20260216
1942,"Kandenko Co.,Ltd.",24.958298,3.2066278,1284492623872.0,12.0340005,7.768,15.217,Industrials,Engineering & Construction,189.0,251.78,20260216
1944,Kinden Corporation,26.161865,2.479015,1560381620224.0,11.282,6.3200004000000005,10.47,Industrials,Engineering & Construction,156.0,301.24,20260216
1945,Tokyo Energy & Systems Inc.,16.6267,0.88718736,62028615680.0,5.0329998,2.9140001,6.7379996,Industrials,Engineering & Construction,312.0,112.59,20260216
1946,Toenec Corporation,13.610667,1.4458734,205625049088.0,6.497,3.8989999999999996,11.4750005,Industrials,Engineering & Construction,303.0,162.74,20260216
1948,"The Kodensha Co., Ltd.",18.757753,2.4000812,54148194304.0,8.026,6.237,13.052,Industrials,Engineering & Construction,144.0,330.53,20260216
1949,"Sumitomo Densetsu Co.,Ltd.",26.666666,2.7396936,341207810048.0,12.879999999999999,7.9450004000000005,14.374999999999998,Industrials,Engineering & Construction,161.0,363.75,20260216
1950,"Nippon Densetsu Kogyo Co., Ltd.",17.095774,1.3035941,267053285376.0,12.560001000000002,5.2849997,9.0679996,Industrials,Infrastructure Operations,257.0,267.61,20260216
1951,"EXEO Group, Inc.",18.779469,1.7421951,570390282240.0,6.216,5.1209997,10.76,Industrials,Engineering & Construction,238.0,148.46,20260216
1952,"Shin Nippon Air Technologies Co., Ltd.",14.60038,2.2399142,171012046848.0,8.703,8.408,18.035,Industrials,Building Products & Equipment,371.0,257.87,20260216
1959,Kraftia Corporation,21.547804,2.0088317,660170080256.0,12.2279994,6.353000000000001,10.6359996,Industrials,Engineering & Construction,218.00000000000003,433.13,20260216
1960,Sanyo Engineering & Construction Inc.,9.06016,0.724707,23031980032.0,4.2579997,2.463,6.866,Industrials,Engineering & Construction,274.0,165.56,20260216
1961,"Sanki Engineering Co., Ltd.",21.093193,3.4969802,376279990272.0,12.3,7.234999999999999,18.990000000000002,Industrials,Engineering & Construction,231.0,350.35,20260216
1963,JGC Holdings Corporation,19.285713,1.3246812,568108384256.0,5.8969997,2.6780000000000004,8.2399994,Industrials,Engineering & Construction,170.0,-6.35,20260216
1964,"Chugai Ro Co., Ltd.",10.23304,1.2383494,35752919040.0,5.0580001999999995,4.259,15.656,Industrials,Specialty Industrial Machinery,314.0,482.75,20260216
1965,Techno Ryowa Ltd.,16.565674,2.7835252,164233936896.0,18.773999999999997,12.031999,20.941000000000003,Industrials,Engineering & Construction,138.0,483.53,20260216
1966,Takada Corporation,8.682074,0.6536572,13206605824.0,0.675,2.0350002,6.4030000000000005,Industrials,Engineering & Construction,388.0,208.13,20260216
1967,Yamato Corporation,11.901709,1.2783756,51937710080.0,8.802,5.974,12.0620005,Industrials,Engineering & Construction,244.0,194.93,20260216
1968,"Taihei Dengyo Kaisha, Ltd.",18.08518,1.341732,165334220800.0,15.104999999999999,5.5489999999999995,9.449000999999999,Industrials,Engineering & Construction,274.0,144.87,20260216
1969,"Takasago Thermal Engineering Co., Ltd.",17.67214,3.482749,694239035392.0,12.926000000000002,8.799,22.594998999999998,Industrials,Building Products & Equipment,204.0,300.19,20260216
1972,"Sanko Metal Industrial Co., Ltd.",9.584871,1.9064353,28531120128.0,5.955,5.486,12.157,Industrials,Building Products & Equipment,467.0,154.41,20260216
1975,"Asahi Kogyosha Co., Ltd.",16.312857,2.563391,115462488064.0,8.5080005,8.122,18.327999000000002,Industrials,Engineering & Construction,388.0,274.63,20260216
1976,"MEISEI INDUSTRIAL Co.,Ltd.",12.011137,1.2495184,85148450816.0,16.275999,7.5200000000000005,12.0699994,Industrials,Engineering & Construction,328.0,154.44,20260216
1979,Taikisha Ltd.,18.817204,1.5454936,235933499392.0,6.763,5.3940002,9.989,Industrials,Building Products & Equipment,252.99999999999997,199.02,20260216
